,Date,TSLA,BTC-USD,DOGE-USD
110,2019-07-15,50.70000076293945,10895.08984375,0.003092000028118491
111,2019-07-16,50.47600173950195,9477.6416015625,0.0028250000905245543
112,2019-07-17,50.97200012207031,9693.802734375,0.0030300000216811895
113,2019-07-18,50.70800018310547,10666.482421875,0.0031210000161081553
114,2019-07-19,51.63600158691406,10530.732421875,0.0030590000096708536
115,2019-07-22,51.13600158691406,10343.1064453125,0.002997000003233552
116,2019-07-23,52.034000396728516,9900.767578125,0.0028800000436604023
117,2019-07-24,52.97600173950195,9811.92578125,0.0029150000773370266
118,2019-07-25,45.763999938964844,9911.841796875,0.002920999890193343
119,2019-07-26,45.608001708984375,9870.3037109375,0.002920999890193343
120,2019-07-29,47.15399932861328,9519.1455078125,0.002839999971911311
121,2019-07-30,48.45199966430664,9607.423828125,0.0028170000296086073
122,2019-07-31,48.321998596191406,10085.6279296875,0.0028989999555051327
123,2019-08-01,46.77000045776367,10399.6689453125,0.002956999931484461
124,2019-08-02,46.86800003051758,10518.1748046875,0.0029090000316500664
125,2019-08-05,45.66400146484375,11805.6533203125,0.0030869999900460243
126,2019-08-06,46.150001525878906,11478.1689453125,0.002950000111013651
127,2019-08-07,46.683998107910156,11941.96875,0.0030060000717639923
128,2019-08-08,47.65999984741211,11966.4072265625,0.0029279999434947968
129,2019-08-09,47.00199890136719,11862.9365234375,0.0029039999935775995
130,2019-08-12,45.801998138427734,11382.6162109375,0.0028800000436604023
131,2019-08-13,47.0,10895.830078125,0.0028250000905245543
132,2019-08-14,43.92399978637695,10051.7041015625,0.002722000004723668
133,2019-08-15,43.12799835205078,10311.5458984375,0.0026400000788271427
134,2019-08-16,43.987998962402344,10374.3388671875,0.0026809999253600836
135,2019-08-19,45.36600112915039,10916.0537109375,0.0027970001101493835
136,2019-08-20,45.172000885009766,10763.232421875,0.0027630000840872526
137,2019-08-21,44.16600036621094,10138.0498046875,0.002675000112503767
138,2019-08-22,44.43000030517578,10131.0556640625,0.0027000000700354576
139,2019-08-23,42.279998779296875,10407.96484375,0.0027129999361932278
140,2019-08-26,43.0,10370.8203125,0.002678999910131097
141,2019-08-27,42.816001892089844,10185.5,0.0026199999265372753
142,2019-08-28,43.11800003051758,9754.4228515625,0.0025239998940378428
143,2019-08-29,44.34199905395508,9510.2001953125,0.0024500000290572643
144,2019-08-30,45.12200164794922,9598.173828125,0.0024820000398904085
145,2019-09-03,45.00199890136719,10623.5400390625,0.0025949999690055847
146,2019-09-04,44.13600158691406,10594.4931640625,0.002689999993890524
147,2019-09-05,45.91600036621094,10575.533203125,0.0025309999473392963
148,2019-09-06,45.4900016784668,10353.302734375,0.002509000012651086
149,2019-09-09,46.358001708984375,10334.974609375,0.0024610001128166914
150,2019-09-10,47.108001708984375,10115.9755859375,0.0024369999300688505
151,2019-09-11,49.41999816894531,10178.3720703125,0.0023990001063793898
152,2019-09-12,49.17399978637695,10410.126953125,0.0024250000715255737
153,2019-09-13,49.040000915527344,10360.546875,0.002426000079140067
154,2019-09-16,48.5620002746582,10276.7939453125,0.002455000067129731
155,2019-09-17,48.95800018310547,10241.2724609375,0.0026080000679939985
156,2019-09-18,48.698001861572266,10198.248046875,0.002718999981880188
157,2019-09-19,49.31999969482422,10266.4150390625,0.0027089999057352543
158,2019-09-20,48.124000549316406,10181.6416015625,0.002672000089660287
159,2019-09-23,48.24599838256836,9729.32421875,0.002486000070348382
160,2019-09-24,44.641998291015625,8620.56640625,0.0022279999684542418
161,2019-09-25,45.7400016784668,8486.9931640625,0.002196999965235591
162,2019-09-26,48.512001037597656,8118.9677734375,0.0021550001110881567
163,2019-09-27,48.42599868774414,8251.845703125,0.002220999915152788
164,2019-09-30,48.17399978637695,8293.8681640625,0.0023870000150054693
165,2019-10-01,48.9379997253418,8343.2763671875,0.0023880000226199627
166,2019-10-02,48.625999450683594,8393.0419921875,0.0023509999737143517
167,2019-10-03,46.60599899291992,8259.9921875,0.0023250000085681677
